Code_INSEE,latitude,longitude,pop,code_dep
63082,46.0616676,3.093453216,403,63
33345,44.65953823,0.060384939,403,33
46032,44.54786418,1.408200209,403,46
33551,45.08128877,-0.639812159,403,33
60127,49.60255118,2.800983407,403,60
38272,45.21053114,5.319222843,403,38
6041,43.76959269,6.928145263,403,6
21094,47.50907998,5.292231917,403,21
43123,45.32398195,3.262849199,403,43
51181,49.2678098,3.841862272,403,51
2A351,41.96351534,8.669746216,403,2A
80399,49.87122503,2.168397698,403,80
25477,47.18584953,5.944906853,403,25
10063,48.37307442,4.546884937,402,10
22111,48.84493577,-3.098702079,402,22
54155,48.61847395,6.458121129,402,54
50079,49.538194,-1.669767554,402,50
53172,47.95252357,-0.73459299,402,53
55477,48.6061625,5.134832991,402,55
63290,45.88219362,2.922289759,402,63
8436,49.92724279,4.474803673,402,8
51622,49.20486117,3.937660338,402,51
27052,49.22492129,0.726506401,402,27
62147,50.20045984,2.746393433,402,62
79255,46.71902744,-0.345105344,402,79
18249,47.3341442,2.688753815,402,18
65078,42.99336812,0.137569112,402,65
76194,49.73961351,0.333053861,402,76
85125,46.61808546,-0.689927673,402,85
85206,46.4597334,-1.337221444,402,85
10392,48.460693,3.886052414,402,10
54466,48.78511842,5.822107214,402,54
31558,43.47528969,1.746250507,402,31
27481,48.72769555,0.864069956,401,27
76493,49.84435844,0.630759269,401,76
50270,49.48361426,-1.472492587,401,50
76229,49.49383379,1.651589747,401,76
82151,44.31649314,0.946500412,401,82
28353,48.15181791,1.418322599,401,28
67505,48.28141041,7.319397193,401,67
60089,49.21659927,1.870670102,401,60
38552,44.98603575,5.818916392,401,38
76038,49.59798819,1.146262653,401,76
12240,44.63297655,2.291514319,401,12
2022,49.25487994,3.478290763,401,2
47178,44.48443843,0.878232305,401,47
81100,43.49274487,1.983515011,401,81
14088,48.95924397,-0.230410535,401,14
80474,49.82526409,2.902442257,401,80
62094,50.44636132,1.797235415,401,62
59282,50.81871248,2.48138039,401,59
60511,49.59688223,2.954641371,401,60
24018,45.11255693,1.127287198,401,24
30250,44.06318427,4.183408258,401,30
29301,48.60995597,-4.083666554,401,29
78245,48.96109245,1.647777785,401,78
21614,47.44581967,5.186983922,401,21
38452,45.3898709,4.889290609,401,38
57711,48.90549431,6.944952401,400,57
2799,49.28685705,3.277594907,400,2
76585,49.55817165,0.652697456,400,76
80400,49.8387271,2.634303865,400,80
24162,45.20751144,0.851453516,400,24
33116,44.47301903,-0.203200933,400,33
52308,48.13483326,4.86564026,400,52
38086,45.26055365,5.341844612,400,38
64460,43.19577787,-0.572974,400,64
74078,45.97344449,5.909375109,400,74
28106,48.11348383,1.441672077,400,28
90067,47.67885732,6.950397734,400,90
22057,48.67888627,-3.07342666,400,22
27286,49.19139625,0.567917529,400,27
60521,49.7455417,1.768969434,400,60
47314,44.41762531,0.889471727,400,47
58298,47.1171714,3.050706724,400,58
82077,44.2091625,1.316894159,400,82
62267,50.58416234,2.155715822,400,62
90018,47.57858573,6.972993798,400,90
25085,46.84060876,6.211103343,400,25
78475,48.86400211,1.717105282,400,78
54091,48.95531648,6.101404661,400,54
14698,49.19936208,-0.225024327,400,14
68092,47.51374902,7.38210815,399,68
71508,46.63310485,5.102539716,399,71
79121,46.46955679,-0.118091719,399,79
59575,50.2674479,3.495846857,399,59
80377,50.13934117,2.311667461,399,80
76688,49.72824992,0.488102832,399,76
45233,48.19800966,2.416193296,399,45
27465,48.98165229,1.362856301,399,27
42063,45.91344995,4.282815069,399,42
76213,49.69601477,0.481684076,399,76
76683,49.87318186,0.827643385,399,76
81326,43.97031497,2.072109378,399,81
56216,47.6418423,-2.238458778,399,56
14528,49.34199112,0.300133346,399,14
47092,44.1052716,0.689254547,399,47
15216,44.70546184,2.979250673,398,15
21564,47.12910273,5.084671052,398,21
29222,48.21766227,-4.083081699,398,29
67395,48.68218504,7.408170089,398,67
95429,49.17049505,1.686153849,398,95
42027,45.92926016,3.992697009,398,42
24153,45.07345674,1.343218865,398,24
23132,46.11845089,1.732772553,398,23
62089,50.83127288,1.658389196,398,62
22314,48.11141257,-2.767696371,398,22
25390,46.98351279,6.465394094,398,25
14084,49.00364616,-0.585740996,398,14
63167,45.94881282,3.098158489,398,63
40298,43.66586808,-0.522780254,398,40
63194,45.82915408,3.329577947,398,63
21130,47.28270874,5.271832555,398,21
21691,47.14013596,5.042219711,398,21
24069,45.26664406,0.602717592,398,24
9283,42.68249508,1.779446723,398,9
41115,47.8628195,1.193982738,398,41
74199,46.36157546,6.305270664,398,74
27109,49.1042866,0.83603401,398,27
47114,44.38009988,0.125863668,398,47
45342,48.07363729,1.992200268,398,45
53260,47.88311987,-0.854685551,397,53
32064,43.88967294,0.135584672,397,32
39345,47.11405949,5.460442132,397,39
67352,48.85136907,7.44768959,397,67
42006,45.39137564,3.994577803,397,42
80148,50.01919595,1.568839481,397,80
45301,48.09399585,2.152750632,397,45
14182,49.12936854,-0.863042429,397,14
43221,45.0017026,3.669616588,397,43
58092,47.15352301,3.526337108,397,58
32110,43.84295037,0.241076891,397,32
60421,49.19042596,2.633926785,397,60
57200,49.14528681,6.374627613,397,57
2822,49.30518854,3.091960759,397,2
61107,48.50714266,-0.132794455,397,61
10166,48.46846416,4.0278925,397,10
76228,49.64398678,0.808763506,397,76
47320,44.30358177,0.212075906,397,47
19002,45.61314047,2.392185527,397,19
1085,46.07445369,5.021620559,397,1
25427,47.27343828,5.870700178,397,25
59111,50.82793623,2.321367216,397,59
66166,42.52358985,2.358643657,397,66
78366,48.79108837,1.851488762,397,78
50584,48.75300844,-1.358972503,397,50
35232,48.23709873,-1.105779289,397,35
40049,43.77748964,-0.361022813,397,40
47260,44.2158468,0.893637046,396,47
36134,46.3892515,1.442650531,396,36
36022,46.62633749,1.687785726,396,36
22293,48.65702263,-3.090569687,396,22
14534,49.27648906,0.153456757,396,14
62585,50.52006428,1.815758967,396,62
76350,49.36289465,0.977680879,396,76
82152,44.02319745,1.073356057,396,82
29128,48.47634322,-4.09270685,396,29
16263,45.52458374,0.076391885,396,16
45288,48.04124595,2.427219364,396,45
50607,48.78828992,-1.246314768,396,50
21667,47.53557593,5.238414256,396,21
26261,44.45184754,4.839156931,396,26
53221,48.177273,-0.292545458,396,53
67002,48.90620785,7.201767531,396,67
62086,50.22355009,2.564198036,396,62
19279,45.26102253,1.372682781,396,19
39503,46.74733282,5.946422418,396,39
67203,48.77576557,7.676843966,396,67
71240,46.41263612,4.634915993,396,71
10262,48.03468676,4.408260427,395,10
22146,48.16876557,-3.289800265,395,22
24107,45.3743763,0.761777487,395,24
40022,43.67283452,-0.345658335,395,40
88059,48.21348107,6.814926223,395,88
40078,43.68429323,-0.754439006,395,40
50613,49.64801735,-1.321793064,395,50
62689,50.2055666,2.676707689,395,62
56264,48.0077331,-3.329301066,395,56
16170,45.36794181,0.158358681,395,16
39525,46.92327423,5.512573377,395,39
1133,45.78264349,5.765462566,395,1
21572,47.11603541,5.377245823,395,21
80332,50.24422341,1.736653786,395,80
89156,48.00793655,3.568006285,395,89
89033,47.79203473,3.380174146,395,89
39577,46.78775438,5.482432757,395,39
42128,45.92587248,4.315337891,395,42
70517,47.56527767,6.154453873,395,70
61151,48.71926579,0.575658478,395,61
80710,49.99809245,1.731272171,395,80
26344,44.6375235,5.025423237,395,26
2B074,42.26166921,9.15184231,395,2B
31280,43.24934928,1.29098012,395,31
17011,45.8451542,-0.606940525,395,17
33491,44.61625382,0.116604905,395,33
27361,49.2976911,0.336083901,395,27
67319,48.81853972,8.092411289,395,67
39391,46.77018203,6.036119384,394,39
39315,46.95385872,5.836097606,394,39
2474,49.69183859,3.275433132,394,2
60375,49.41477762,2.522051381,394,60
36033,46.53159168,1.512215137,394,36
45184,47.7235377,2.478830112,394,45
25120,47.04774608,6.163530199,394,25
3210,46.70498566,3.007180399,394,3
54046,48.52344744,5.852023683,394,54
61146,48.63681581,-0.55294219,394,61
49064,47.68879996,-0.693544896,394,49
2A324,42.06979447,9.016093492,394,2A
38346,45.50459558,5.101028561,394,38
84063,44.27616143,4.675105117,394,84
2656,49.37458782,3.820245021,394,2
37252,47.39834734,1.084153297,394,37
54206,48.5255539,6.542422241,394,54
51384,48.97247632,3.894505545,394,51
95011,49.15095333,1.694953335,394,95
47067,44.14125809,0.848563434,394,47
31489,43.69772699,1.617945126,394,31
1448,46.09542931,5.756925042,394,1
80754,49.82025948,1.94419558,394,80
17424,45.3899137,-0.624747123,394,17
14627,48.87351383,-0.240621817,393,14
12230,44.0414081,2.492454643,393,12
47274,44.15391364,0.776879636,393,47
67272,48.69742497,7.414828958,393,67
61240,48.64768984,0.136870409,393,61
80341,49.92401252,2.105280663,393,80
76290,49.62037207,1.132527067,393,76
32292,43.89962978,0.306322639,393,32
55155,49.14464096,5.1954489,393,55
39126,46.60062022,5.943991296,393,39
11195,43.2605976,1.994943911,393,11
10248,48.29768633,3.954632687,393,10
59625,50.07893454,3.136595906,393,59
16208,45.77240898,-0.135920648,393,16
54588,48.59055772,6.442383622,393,54
64498,43.1610141,-0.159752737,393,64
81077,43.91132979,2.507461547,393,81
86242,46.22788466,0.380138968,393,86
89162,48.26856307,3.259821094,393,89
27476,49.3281308,0.480531071,393,27
40017,43.72290028,-0.591261477,393,40
22257,48.72544486,-3.336577554,393,22
63473,45.93440036,3.092290737,393,63
33414,44.9440813,-0.330721357,393,33
21132,47.22756894,4.90257556,393,21
54309,48.50576676,6.186854116,393,54
31513,43.16796311,0.570009023,393,31
46054,44.63003566,1.656114201,393,46
69001,45.84406453,4.413921298,393,69
77024,48.92284967,3.282066188,393,77
25479,47.42340307,6.562552998,392,25
39559,47.05632725,5.631306269,392,39
23020,45.98154131,2.292912003,392,23
89280,47.71924632,4.195031541,392,89
24159,45.12908687,0.223067921,392,24
57016,49.27647572,6.553258969,392,57
77360,48.74410655,2.990136057,392,77
60198,49.59093511,2.878564465,392,60
67153,48.79045611,7.500507845,392,67
88438,48.32401585,6.811201619,392,88
27667,49.11798264,0.617010374,392,27
30045,44.31694433,4.086754093,392,30
24544,44.97667602,1.149651036,392,24
3251,46.62438184,2.955870347,392,3
52175,48.35337341,5.162247326,392,52
31124,43.13704955,0.851055137,392,31
24005,44.86139201,0.874642007,392,24
4025,44.14397527,6.597727747,392,4
8230,49.81278568,4.669502933,392,8
25229,46.99546809,6.221785327,392,25
10187,48.07117396,4.465889617,391,10
42241,45.88781813,4.12707045,391,42
12280,44.89445845,2.741939096,391,12
17165,45.9056728,-0.463265178,391,17
10336,48.38005231,4.051878859,391,10
81263,44.13498384,1.96022083,391,81
51249,49.0282923,3.767296527,391,51
62306,50.16444398,2.825602537,391,62
68239,47.81914296,6.924312218,391,68
89200,47.93145039,3.60699287,391,89
91519,48.46855029,1.998426101,391,91
72145,48.18921485,-0.155665368,391,72
80290,50.25832792,1.933918575,391,80
2051,49.09061962,3.562141173,391,2
39081,46.87048538,5.726292172,391,39
85207,46.41189368,-1.272222824,391,85
17332,45.49180575,-0.482750822,391,17
35044,48.47557545,-1.661436181,391,35
68382,47.61970535,7.372565386,391,68
86295,46.10146793,0.235987087,391,86
76386,49.68725157,0.502304069,391,76
21170,46.96860249,4.981514453,391,21
9253,43.09750883,1.399980858,391,9
91131,48.3803155,2.026167116,390,91
42209,45.86777794,4.282927618,390,42
2013,49.49878703,3.922789933,390,2
19230,45.44287779,1.455255918,390,19
39129,46.66279669,5.956796295,390,39
45027,47.94410602,2.454637389,390,45
41279,47.71455848,0.640231512,390,41
2259,49.24144077,3.144131288,390,2
39271,46.60062397,6.010030678,390,39
64046,43.29958743,-1.161637753,390,64
64127,43.04453865,-0.467140466,390,64
40190,43.61518181,-0.545319135,390,40
14089,49.1086067,-0.522373258,390,14
39185,46.54674744,5.405335425,390,39
39088,46.62274036,5.4919593,390,39
17026,45.84188383,-0.426249553,390,17
33408,44.75406402,-0.378689815,390,33
91069,48.32816895,2.366091676,390,91
26314,45.22223814,4.986829331,390,26
60683,49.14033599,2.900014058,390,60
24077,44.94231673,0.567665908,390,24
70128,47.77389632,6.380972319,390,70
70506,47.56481373,6.704622282,390,70
62333,50.49998371,2.321080144,390,62
17205,45.99274745,-0.927468396,390,17
68002,47.60175274,7.108965617,390,68
39572,46.93360376,5.743650462,390,39
33269,44.76625417,0.255840873,390,33
49321,47.4512574,-0.942796447,390,49
77443,48.87916746,2.961085116,390,77
25114,47.34633691,6.844359702,390,25
89159,47.52871173,3.91412541,390,89
60036,49.38907708,2.577027996,390,60
4104,43.98660499,5.723664258,390,4
24012,45.01575812,1.29160106,390,24
39263,46.88978576,5.69024154,389,39
19059,45.36040324,1.337715625,389,19
47230,44.47544633,0.839909036,389,47
2457,49.58507076,3.821501486,389,2
65262,43.44104729,0.016205955,389,65
45326,48.00485887,1.624420494,389,45
71430,46.80660736,4.695750499,389,71
46335,44.39780806,1.314390352,389,46
89327,48.09098967,3.261233083,389,89
88238,48.05184943,6.112669759,389,88
3281,46.35638933,3.12547357,389,3
87073,45.73765523,0.995309473,389,87
45207,48.06113212,2.604602431,389,45
72286,47.88231259,0.733164784,389,72
62421,50.1006869,3.072677796,389,62
3233,46.26341493,2.603205337,389,3
80573,49.77874612,1.815278963,389,80
4081,43.74382503,5.988916392,389,4
30154,44.02522049,3.627330155,389,30
86089,46.76196477,0.105709107,389,86
65021,42.95918474,-0.119079505,389,65
31401,43.41502223,1.525830693,389,31
36086,47.0279062,1.385441223,389,36
21698,47.10871806,4.8839175,389,21
73026,45.17810163,6.746765322,389,73
88147,48.15029318,6.289629147,389,88
14306,49.25924469,-0.188358825,389,14
64440,43.43429663,-0.8075012,389,64
22267,48.30698634,-2.369297267,389,22
2261,49.70970598,3.684998038,389,2
16212,45.77722919,0.656859261,389,16
27215,49.1695457,1.013059199,389,27
10328,48.34728564,4.273937426,389,10
85056,46.56393078,-0.960376686,389,85
47135,44.40803596,0.439432051,389,47
48030,44.48739611,3.53320154,389,48
64261,43.15955429,-0.545488112,389,64
72251,48.27665448,0.21720216,389,72
85237,46.58540417,-0.922177315,389,85
56224,47.79182184,-2.314307728,389,56
46006,44.78272044,1.408628872,389,46
73086,45.64763897,6.273146045,388,73
17316,45.44838771,-0.302733351,388,17
11008,42.99439098,2.258446502,388,11
60378,49.5033268,2.824577647,388,60
14522,49.0722122,0.258605307,388,14
47327,44.20750064,0.25657399,388,47
51610,49.06127773,4.90108677,388,51
22300,48.27377877,-2.811917496,388,22
76387,49.70986551,0.907175799,388,76
41289,47.85931583,1.532038002,388,41
3099,46.37490692,3.040591983,388,3
76299,49.74780291,0.563807005,388,76
51184,48.67993105,4.509449762,388,51
89145,47.41019477,3.8133113,388,89
65121,43.35871147,0.080019142,388,65
59290,50.10316938,3.907533386,388,59
53204,48.490533,-0.250672514,388,53
8013,49.63507185,4.977257862,388,8
42273,46.18283548,4.103339663,388,42
59443,50.81915467,2.400522573,388,59
54035,48.64258087,6.813211035,388,54
3056,46.08893415,3.587771209,388,3
56099,48.12079042,-3.233185019,388,56
30240,44.03664067,4.202424457,388,30
8303,49.30914117,4.704165346,388,8
60448,49.1155773,3.051956148,388,60
70275,47.5185656,6.002392137,388,70
40018,43.79948236,-0.824876471,388,40
42167,45.46502329,4.660546272,388,42
2A312,41.88397512,8.979971192,387,2A
14270,49.15206289,0.321640339,387,14
47244,44.36783298,0.161788673,387,47
86136,46.08009152,0.283290345,387,86
80484,49.85911658,1.808682674,387,80
58231,47.14303336,3.18841485,387,58
89426,47.67045533,3.589794882,387,89
57738,49.13941167,7.456052277,387,57
67058,48.78154407,7.567338648,387,67
3061,46.08295715,3.246395558,387,3
8355,49.92577318,4.414898176,387,8
86286,46.86952021,0.178625364,387,86
71274,46.56967178,4.845353251,387,71
25553,47.45211435,6.503659701,387,25
52163,47.95842748,5.400194393,387,52
60290,49.48688545,2.128658235,387,60
63242,45.40484772,3.259438535,387,63
52380,47.87846871,5.37568618,387,52
14163,49.14405864,-0.094437739,387,14
73027,45.57151408,5.749458897,387,73
51526,48.68193301,3.698079105,387,51
22274,48.37310038,-2.014214418,387,22
28031,48.23961823,0.95224081,386,28
77343,49.03357956,3.060162132,386,77
67454,48.8335989,7.266011406,386,67
37076,47.15778384,0.176177175,386,37
51042,48.86061734,3.759361347,386,51
24021,45.22886082,1.203724541,386,24
50496,48.72690443,-1.514935366,386,50
89466,48.18153986,3.181029943,386,89
27539,49.11575735,1.405309421,386,27
45131,48.16953804,2.441825635,386,45
82054,44.07638533,0.9141226,386,82
36221,46.63449485,2.06994108,386,36
2621,49.51446036,3.624833616,386,2
60090,49.17349006,1.900340788,386,60
79154,46.04385597,-0.064302714,386,79
63390,46.09254082,3.069467472,386,63
3268,46.13772429,3.221348773,386,3
57085,49.11180937,6.479642609,386,57
19195,45.25096845,1.356072411,386,19
46214,44.4811948,1.318673163,386,46
64556,43.35596213,-0.702432499,386,64
14344,49.16379893,-0.163747133,386,14
24301,45.03165303,1.400350242,386,24
18143,47.04199751,2.936497998,386,18
16316,45.58317488,-0.303510625,386,16
25253,47.09514442,5.802957835,386,25
77412,48.47430725,2.510781898,386,77
64141,43.53915393,-0.314832138,386,64
39561,46.40562585,5.735832361,385,39
57273,49.3242111,6.576349871,385,57
2185,49.12680319,3.167590944,385,2
16069,45.86433361,0.145594673,385,16
50473,49.14772805,-0.978093746,385,50
27138,48.99229694,0.562558425,385,27
4073,44.36400854,6.710289807,385,4
16249,46.11495539,0.782507477,385,16
54143,48.52809384,5.961948355,385,54
76294,49.83801481,0.864208798,385,76
3203,46.65989703,3.603830707,385,3
28222,48.29890412,1.384171491,385,28
62021,50.52438153,1.850830005,385,62
76244,49.70509343,1.385636965,385,76
57726,49.02159658,6.455679295,385,57
70041,47.46474473,5.465262423,385,70
57656,49.03974858,6.316954597,385,57
41166,47.3944986,1.376116065,385,41
24346,45.43625636,0.701396322,385,24
52346,48.37903889,5.126857017,385,52
36156,46.47543948,2.144693337,385,36
76304,49.6520308,0.440253516,385,76
63243,46.16260336,2.890266447,385,63
71339,46.37986332,4.360355151,384,71
46016,44.92408446,1.555122358,384,46
16375,45.84790063,0.51352424,384,16
22037,48.46560696,-3.440677615,384,22
55426,48.7710714,5.231040117,384,55
68211,47.86119869,6.997750394,384,68
87042,45.90460692,1.505352632,384,87
88091,48.17154596,6.592036556,384,88
50013,49.63620632,-1.285553709,384,50
71313,46.95947143,4.221195999,384,71
62281,50.7013313,1.65483174,384,62
2A070,42.06958241,8.759993055,384,2A
31569,43.4249088,2.001146342,384,31
4075,44.19565372,6.022241242,384,4
41102,47.74469547,0.947069193,384,41
54199,48.50304399,6.657858211,384,54
25019,47.45122062,6.569266671,384,25
80102,49.92321999,2.900265023,384,80
3039,46.43356924,3.248993305,384,3
28230,48.40368299,1.844814139,384,28
39288,46.71701132,5.605177648,384,39
50115,48.77205547,-1.400976663,384,50
42028,45.26392949,4.559510227,384,42
39481,46.77909412,5.937964524,383,39
73123,45.87383554,6.510221166,383,73
86091,46.490652,0.041371831,383,86
22330,48.24593004,-2.840985153,383,22
23101,46.26817506,1.937800518,383,23
22322,48.48229506,-3.091020524,383,22
62639,50.3471676,2.888879744,383,62
76581,49.53377996,1.315784761,383,76
21574,47.51680293,5.433236666,383,21
67530,48.7815411,7.533313621,383,67
64516,43.34027611,-0.180181129,383,64
17313,45.76906517,-0.472533883,383,17
39528,47.24040169,5.609254394,383,39
10345,48.41132358,4.506134888,383,10
21433,47.56859416,5.450361938,383,21
2697,49.58687066,3.743290945,383,2
33299,44.64504731,-0.211538957,383,33
2322,49.87857247,3.423805968,383,2
1225,46.06173003,4.78075207,383,1
32297,43.5317728,0.936447899,383,32
86234,46.21238899,0.556851384,383,86
80704,49.96516189,2.403204988,383,80
25440,47.00123759,6.301858599,383,25
81231,43.49510106,2.566215323,383,81
51648,48.83475335,4.43279915,383,51
19075,45.24082293,1.898822253,383,19
26284,44.44295082,4.787021728,383,26
7305,44.43652815,4.098379761,383,7
56082,47.96840461,-2.481224558,383,56
47053,44.313896,0.684442219,383,47
62127,50.59862446,1.851806185,383,62
31220,43.30265041,1.676360642,383,31
73095,45.47460199,6.117998183,383,73
76155,49.97950817,1.343117167,383,76
57715,48.96837579,6.253292282,383,57
31471,42.90459122,0.685235191,383,31
28235,48.77497967,1.513471421,383,28
5001,44.81634625,6.941644428,383,5
67059,48.35876831,7.143716963,382,67
55501,48.642599,5.178663215,382,55
90028,47.52522082,7.085053382,382,90
5003,44.77934429,6.875180982,382,5
47293,44.1498251,0.700092181,382,47
28167,48.40556507,1.197648311,382,28
74036,45.8655021,6.222273989,382,74
65473,42.94230298,-0.017105167,382,65
47305,44.2060027,0.836072076,382,47
87091,45.71196039,0.683803927,382,87
8235,49.75691306,4.82778352,382,8
63136,45.6864109,3.533087679,382,63
2005,49.3936508,3.968036794,382,2
27146,49.28086617,0.406356153,382,27
95341,49.10045742,2.094623911,382,95
54144,48.51920783,6.263788841,382,54
54520,48.57915903,6.629831588,382,54
2548,49.98306435,3.685659262,382,2
52461,48.00180359,5.424811688,382,52
77525,49.00336689,2.739932369,382,77
26315,45.01606067,5.449060042,382,26
62878,50.27931156,2.664869084,382,62
77341,48.4518691,3.342266235,382,77
42325,45.93311977,4.135359532,382,42
7314,44.87404997,4.613394096,382,7
21596,47.18067363,5.057983099,382,21
68107,47.64139302,7.132993688,382,68
14575,49.29169159,0.117829363,381,14
2A308,41.6682904,9.061169187,381,2A
9003,42.909707,1.900523511,381,9
16116,45.53646791,-0.210385024,381,16
62385,50.25431076,2.474475398,381,62
11337,43.20846444,2.637100972,381,11
77505,48.92022878,2.984745045,381,77
65240,43.5257802,0.033525981,381,65
81034,43.57219432,2.40561287,381,81
3287,46.39936445,3.165417229,381,3
2179,49.25568672,3.604846294,381,2
70529,47.42583502,5.564894922,381,70
32054,43.69467275,0.404239087,381,32
67467,48.84148026,7.204929651,381,67
70277,47.57736039,6.58761184,381,70
9038,43.16918278,1.274113239,381,9
68085,47.70593974,7.042824204,381,68
11438,43.22784704,2.089789895,381,11
41245,47.75677322,1.507755328,381,41
17442,45.61553143,-0.791473092,381,17
63096,45.74725698,3.307270709,381,63
70577,47.64243671,6.494035797,381,70
8498,49.73253773,4.65582481,381,8
62632,50.55124765,2.593527291,381,62
67270,48.79425981,7.555886736,381,67
63023,45.60685438,3.519026139,381,63
68280,48.23757491,7.313408397,381,68
16397,45.88105195,-0.095445379,381,16
12045,44.22264815,2.447140463,380,12
53220,48.03594424,-0.514840618,380,53
78391,49.03704196,1.623935864,380,78
7169,45.16318586,4.796585859,380,7
62743,50.35794382,2.044255802,380,62
57071,48.80750819,7.028772019,380,57
69058,46.18555283,4.655085875,380,69
61482,48.53105174,-0.428931253,380,61
88224,48.32196687,6.4778869,380,88
62290,50.33286672,2.767931098,380,62
18048,46.89565015,2.954159613,380,18
82022,44.25096613,0.94978578,380,82
40165,44.08345731,-0.724837867,380,40
10019,48.40047697,4.359307398,380,10
51425,49.12835221,3.681108939,380,51
39241,46.6495243,5.4846853,380,39
62363,50.3505909,2.635735501,380,62
81254,44.05629102,2.248780704,380,81
55458,49.17309601,5.741785695,380,55
36118,46.74199926,1.413580551,380,36
79225,46.53848336,-0.186609763,380,79
43166,45.27509427,3.953623573,380,43
1050,46.37279735,4.998976406,380,1
46339,44.82532672,1.852018408,380,46
55144,48.596841,5.23792794,379,55
3288,46.34839053,2.352199187,379,3
72010,47.88635331,-0.226358104,379,72
9099,42.98015928,1.569219399,379,9
59101,50.26388267,4.18728654,379,59
69035,46.27921094,4.660983753,379,69
88417,48.32069005,6.653492117,379,88
2063,49.92610571,3.244199469,379,2
2042,49.00397011,3.35913214,379,2
39205,47.10387439,5.612102848,379,39
13093,43.69236956,5.389589126,379,13
50626,48.89558175,-1.390391562,379,50
63297,45.74872991,3.355674131,379,63
60274,49.27306884,2.840051592,379,60
80198,49.85469878,2.167883323,379,80
7012,44.90050867,4.31778204,379,7
76632,49.73844231,0.974051314,379,76
71431,46.84298682,4.58633969,379,71
42329,45.32057546,4.50642757,379,42
52072,48.15703193,5.13602746,379,52
16009,45.97476884,0.556409302,379,16
24234,44.98110882,0.386613585,379,24
80427,50.15309646,2.287363629,379,80
32261,43.46396448,0.992864484,379,32
71316,46.34211695,4.414073672,379,71
10015,48.42239773,4.106776155,379,10
12291,44.21683748,3.050975593,378,12
10373,48.20825164,3.994142137,378,10
31314,43.16685789,0.941756954,378,31
50376,49.03136014,-1.410662338,378,50
86130,46.89804449,0.693763664,378,86
61300,48.4831821,0.856650987,378,61
2431,49.69235099,3.30017369,378,2
28208,48.49257273,1.747482251,378,28
68124,47.60378399,7.317601116,378,68
71334,46.58298073,4.166158104,378,71
11372,43.32201042,2.356603293,378,11
57526,49.13360497,7.334814331,378,57
21512,46.94675561,4.759262172,378,21
55031,48.6886339,5.005665393,378,55
9262,42.91890814,1.876806868,378,9
81299,43.64608035,1.925633677,378,81
91414,48.34757783,2.037561404,378,91
2098,49.00824198,3.345947847,378,2
58256,47.35840107,2.988251762,378,58
62703,50.25708946,2.958816847,378,62
72314,47.79638032,0.5083986,378,72
4106,43.96983433,5.880494063,378,4
63252,45.75084815,3.442927314,378,63
2831,49.91636394,4.200403178,378,2
77466,48.82514759,2.898713588,378,77
32442,43.90239191,0.554587222,378,32
31244,42.80308566,0.629941748,378,31
53079,48.44805727,-0.70993839,378,53
62800,50.14938302,2.570003434,378,62
25541,46.97574942,6.17849639,378,25
21230,47.52231271,5.059491221,378,21
17454,45.35537168,-0.407478613,378,17
68077,47.65654966,7.183460243,378,68
23263,46.3295093,1.699394603,378,23
23022,46.36161709,2.069706423,378,23
37248,47.12683802,0.160711623,378,37
68244,48.0229741,7.295408529,378,68
51486,49.17168521,4.449343191,378,51
78558,48.97762645,1.544210342,378,78
62392,50.25073352,2.893018774,378,62
80202,49.96545991,2.332995197,378,80
67009,48.91551797,6.97971818,377,67
25490,47.38854717,6.181751136,377,25
57298,48.66296102,7.174148168,377,57
80423,50.03587224,2.231126671,377,80
24073,44.86319264,0.815037014,377,24
71366,46.52455177,5.001024976,377,71
51085,48.98282543,3.651120594,377,51
73210,45.56901683,6.040627072,377,73
31556,43.11203565,0.549865241,377,31
25070,47.00622813,6.114913324,377,25
66074,42.65765447,2.446611389,377,66
12219,44.46610131,2.91950653,377,12
88324,48.28647606,5.872040843,377,88
36235,47.13257427,1.509801105,377,36
40334,43.71692111,-1.016161223,377,40
27153,49.28089523,1.645291344,377,27
39029,47.06098151,5.337121885,377,39
79144,46.21074249,-0.377400694,377,79
22016,48.85116539,-3.001267606,377,22
1197,46.14649824,5.334528332,377,1
78530,48.91131059,1.683959146,377,78
35277,48.11324696,-2.076587885,377,35
37112,47.38945309,0.187822505,376,37
95656,49.06644101,1.722290129,376,95
12030,44.57343905,2.174318688,376,12
88276,48.28922256,7.127693321,376,88
80262,50.06825424,1.888268771,376,80
23090,45.78467645,2.008521072,376,23
67165,48.49861162,7.12869751,376,67
45002,47.79488002,2.936678631,376,45
23238,45.87864615,2.14631978,376,23
90011,47.57546408,6.845574019,376,90
53112,48.3736183,-0.353133098,376,53
33102,44.58904552,-0.118981196,376,33
11028,42.83154626,1.945925706,376,11
33364,44.95704628,-0.271169418,376,33
64026,43.14592834,-1.301042497,376,64
67161,48.71801359,7.358341975,376,67
35205,48.41731302,-1.624004765,376,35
62853,50.66246768,1.910640008,376,62
3008,46.05208546,3.575275358,376,3
33418,44.60317505,0.005307648,376,33
32298,43.68995149,0.71787277,376,32
64194,43.45218784,-0.228595434,376,64
21330,47.25780644,5.247864906,376,21
33461,44.91558847,-0.038252638,376,33
51263,48.88993662,3.704513152,376,51
59251,50.27500608,3.664537188,376,59
27613,49.10092425,0.489885896,376,27
50177,49.38542284,-1.436485119,376,50
